name,state,FDR,A1,A2,A3,B1,B2,B3
GENE-17382,NO,1,439,302,443,350,356,366
GENE-17383,NO,1,13054,7977,6327,6621,10396,9142
GENE-17384,NO,1,0,0,0,0,0,0
GENE-17385,NO,1,0,0,0,0,0,0
GENE-17386,NO,1,0,0,0,0,0,0
GENE-17387,NO,1,27,13,20,13,19,24
GENE-17388,NO,1,0,0,0,0,0,0
GENE-17389,NO,1,0,0,0,0,0,0
GENE-17390,NO,1,6,63,27,74,45,42
GENE-17391,NO,1,0,0,0,0,0,0
GENE-17392,NO,1,0,0,0,0,0,0
GENE-17393,NO,1,0,0,0,0,0,0
GENE-17394,NO,1,83,102,80,97,92,110
GENE-17395,NO,1,0,0,0,0,0,0
GENE-17396,NO,1,0,0,0,0,0,0
GENE-17397,NO,1,0,0,0,0,0,0
GENE-17398,NO,1,0,0,0,0,0,0
GENE-17399,NO,1,0,0,0,0,0,0
GENE-17400,NO,1,203,212,194,214,190,187
GENE-17401,NO,1,0,0,0,0,0,0
GENE-17402,NO,1,1840,1832,1966,2005,1416,1726
GENE-17403,NO,1,0,0,0,0,0,0
GENE-17404,NO,1,0,0,0,0,0,0
GENE-17405,NO,1,7,9,3,10,4,11
GENE-17406,NO,1,0,0,0,0,0,0
GENE-17407,NO,1,0,0,5088,124,0,133
GENE-17408,NO,1,0,0,1,0,1,2
GENE-17409,NO,1,96,72,73,88,58,106
GENE-17410,NO,1,0,0,0,0,0,0
GENE-17411,NO,1,0,0,0,0,0,0
GENE-17412,NO,1,0,0,0,0,0,0
GENE-17413,NO,1,0,0,0,0,0,0
GENE-17414,NO,1,0,0,0,0,0,0
GENE-17415,NO,1,0,0,0,0,0,0
GENE-17416,YES,1,0,0,0,0,0,0
GENE-17417,NO,1,0,0,0,0,0,0
GENE-17418,NO,1,0,0,0,0,0,0
GENE-17419,NO,1,0,0,0,0,0,0
GENE-17420,NO,1,0,0,0,0,0,0
GENE-17421,NO,1,712,542,681,543,576,595
GENE-17423,NO,1,0,0,0,0,0,0
GENE-17424,NO,1,0,0,0,0,0,0
GENE-17425,NO,1,1,1,0,0,0,0
GENE-17426,NO,1,0,0,0,0,0,0
GENE-17427,NO,1,696,204,433,407,463,696
GENE-17428,NO,1,0,0,0,0,0,0
GENE-17429,NO,1,67,14,21,20,48,11
GENE-17430,NO,1,12,7,6,6,6,7
GENE-17431,NO,1,0,0,0,0,0,0
GENE-17432,NO,1,615,2522,1086,2075,874,1667
GENE-17433,NO,1,0,0,0,0,0,0
GENE-17434,YES,1,0,0,0,0,0,0
GENE-17435,NO,1,0,0,0,0,0,0
GENE-17436,NO,1,4,6,4,5,8,9
GENE-17438,NO,1,0,0,0,0,0,0
GENE-17439,NO,1,0,0,0,0,0,0
GENE-17440,NO,1,0,0,0,0,0,0
GENE-17441,NO,1,0,0,0,0,0,0
GENE-17442,NO,1,81,72,84,129,88,67
GENE-17443,NO,1,0,2,0,0,0,2
GENE-17444,NO,1,0,0,0,0,0,0
GENE-17445,NO,1,0,0,0,0,0,0
GENE-17446,NO,1,0,0,0,0,0,0
GENE-17447,NO,1,0,0,0,0,0,0
GENE-17448,NO,1,0,0,0,0,0,0
GENE-17449,NO,1,0,0,0,0,0,0
GENE-17450,NO,1,0,0,0,0,0,0
GENE-17451,NO,1,18,14,9,22,9,24
GENE-17452,NO,1,0,0,0,0,0,0
GENE-17453,NO,1,0,0,0,0,0,0
GENE-17454,NO,1,0,0,0,0,0,0
GENE-17455,NO,1,11,8,8,9,11,8
GENE-17456,NO,1,0,0,0,0,0,0
GENE-17457,NO,1,0,0,0,0,0,0
GENE-17458,NO,1,0,0,0,0,0,0
GENE-17459,NO,1,0,0,0,0,0,0
GENE-17460,NO,1,0,0,0,0,0,0
GENE-17461,NO,1,0,0,0,0,0,0
GENE-17462,NO,1,0,0,0,0,0,0
GENE-17464,NO,1,0,0,0,0,0,0
GENE-17465,NO,1,0,0,0,0,0,0
GENE-17466,NO,1,0,2,1,1,0,2
GENE-17467,NO,1,0,0,0,0,0,0
GENE-17468,NO,1,0,0,0,0,0,0
GENE-17469,NO,1,0,0,0,0,0,0
GENE-17470,NO,1,0,0,0,0,0,0
GENE-17471,NO,1,0,0,0,0,0,0
GENE-17472,NO,1,0,0,0,0,0,0
GENE-17473,NO,1,0,0,0,0,0,0
GENE-17474,NO,1,0,0,0,0,0,0
GENE-17475,NO,1,0,0,0,0,0,0
GENE-17476,NO,1,355,698,506,390,335,407
GENE-17477,NO,1,66,116,49,123,106,117
GENE-17478,NO,1,4776,4709,4492,4644,3893,3589
GENE-17479,NO,1,0,0,0,0,0,0
GENE-17482,NO,1,617,585,569,547,423,492
GENE-17483,NO,1,1130,1192,747,1134,1055,1028
GENE-17484,NO,1,0,0,0,0,0,0
GENE-17485,NO,1,309,265,230,286,186,275
GENE-17486,NO,1,0,0,0,0,0,0
GENE-17487,NO,1,80,112,86,65,72,61
GENE-17488,NO,1,0,0,0,0,0,0
GENE-17489,NO,1,0,0,0,0,0,0
GENE-17490,NO,1,0,0,0,0,0,0
GENE-17491,YES,1,0,0,2,0,0,0
GENE-17492,NO,1,1,0,0,0,0,0
GENE-17493,NO,1,0,0,0,0,0,0
GENE-17494,NO,1,0,0,0,0,0,0
GENE-17495,NO,1,9,8,3,9,3,5
GENE-17496,YES,1,0,0,0,0,0,0
GENE-17497,NO,1,40,26,27,24,32,41
GENE-17498,NO,1,0,0,0,0,0,0
GENE-17499,NO,1,0,0,0,0,0,0
GENE-17500,NO,1,0,0,0,0,0,0
GENE-17501,NO,1,0,0,0,0,0,0
GENE-17502,NO,1,268,281,262,228,256,239
GENE-17503,NO,1,0,0,0,0,0,0
GENE-17504,NO,1,0,0,0,0,0,0
GENE-17505,NO,1,0,0,0,0,0,0
GENE-17506,NO,1,270,228,269,206,299,247
GENE-17507,NO,1,0,0,0,0,0,0
GENE-17508,NO,1,1,1,1,1,0,0
GENE-17509,NO,1,0,0,0,0,0,0
GENE-17510,NO,1,0,0,0,1,0,0
GENE-17511,NO,1,0,0,0,0,0,0
GENE-17512,NO,1,5,7,3,2,6,10
GENE-17513,YES,1,0,0,0,0,0,0
GENE-17514,NO,1,0,1,0,0,0,0
GENE-17515,NO,1,0,0,0,0,0,0
GENE-17516,NO,1,172,158,146,162,136,147
GENE-17517,NO,1,352,396,435,301,543,524
GENE-17518,NO,1,0,0,0,0,0,0
GENE-17519,NO,1,0,0,0,0,0,0
GENE-17520,NO,1,0,0,0,0,0,0
GENE-17521,NO,1,240,187,191,176,250,216
GENE-17522,NO,1,0,0,0,0,0,0
GENE-17523,NO,1,0,0,0,0,0,0
GENE-17524,NO,1,69,60,78,61,65,86
GENE-17525,NO,1,0,0,0,0,0,0
GENE-17526,NO,1,0,0,0,0,0,0
GENE-17527,NO,1,0,0,0,0,0,0
GENE-17528,NO,1,0,0,0,0,0,0
GENE-17529,NO,1,0,0,0,0,0,0
GENE-17530,NO,1,0,0,0,0,0,0
GENE-17531,NO,1,8,10,6,6,8,7
GENE-17532,NO,1,142,145,112,120,157,136
GENE-17533,NO,1,2,0,0,0,0,0
GENE-17534,NO,1,0,0,0,0,0,0
GENE-17535,YES,1,0,0,0,0,0,0
GENE-17536,NO,1,0,0,0,0,0,0
GENE-17537,NO,1,0,0,0,0,0,0
GENE-17538,NO,1,0,2,1,0,0,0
GENE-17539,NO,1,0,0,0,0,0,0
GENE-17540,NO,1,2,0,0,0,0,1
GENE-17541,NO,1,0,0,0,0,0,0
GENE-17542,NO,1,0,0,0,0,0,1
GENE-17543,NO,1,0,0,0,0,0,0
GENE-17544,YES,1,0,0,0,0,0,0
GENE-17545,NO,1,8,16,10,6,3,6
GENE-17546,NO,1,0,0,0,0,0,0
GENE-17547,NO,1,0,0,0,0,0,0
GENE-17548,NO,1,0,0,0,0,0,0
GENE-17549,NO,1,8,14,13,9,7,10
GENE-17550,NO,1,0,0,0,1,1,0
GENE-17551,YES,1,0,0,0,0,0,0
GENE-17552,NO,1,0,0,0,0,0,0
GENE-17553,NO,1,68,57,102,85,65,87
GENE-17554,NO,1,0,0,0,0,0,0
GENE-17555,NO,1,0,0,0,0,0,0
GENE-17556,NO,1,0,0,0,0,0,0
GENE-17557,NO,1,0,0,0,0,0,0
GENE-17558,NO,1,0,0,0,0,0,0
GENE-17559,NO,1,0,0,0,0,0,0
GENE-17560,NO,1,127,169,172,91,154,115
GENE-17561,NO,1,0,0,0,0,0,0
GENE-17562,NO,1,11,10,8,12,12,7
GENE-17563,NO,1,502,510,449,466,491,484
GENE-17564,NO,1,0,0,0,0,0,0
GENE-17565,NO,1,1,1,2,0,0,3
GENE-17566,NO,1,0,0,0,0,0,0
GENE-17567,NO,1,0,0,0,0,0,0
GENE-17568,NO,1,0,0,0,0,0,0
GENE-17569,NO,1,27,13,31,26,11,11
GENE-17570,NO,1,0,0,0,0,0,0
GENE-17571,NO,1,0,0,0,0,0,0
GENE-17572,NO,1,0,0,0,0,0,0
GENE-17573,NO,1,0,0,0,0,0,0
GENE-17574,NO,1,0,0,0,0,0,0
GENE-17575,NO,1,340,322,922,782,413,636
GENE-17576,NO,1,0,0,0,0,0,0
GENE-17577,NO,1,0,0,0,0,0,0
GENE-17578,NO,1,0,0,0,0,0,0
GENE-17579,NO,1,0,0,0,0,0,0
GENE-17580,NO,1,0,0,0,0,0,0
GENE-17581,NO,1,0,0,0,0,0,0
GENE-17582,YES,1,0,0,0,0,0,0
GENE-17583,NO,1,0,0,0,0,0,0
GENE-17584,NO,1,0,0,0,0,0,0
GENE-17585,NO,1,0,0,1,1,1,0
GENE-17586,NO,1,0,0,0,0,0,0
GENE-17587,NO,1,603,758,715,611,621,706
GENE-17588,NO,1,0,0,0,0,0,0
GENE-17589,NO,1,1,2,2,2,3,2
GENE-17590,NO,1,1622,1514,2038,1251,1220,1334
GENE-17591,NO,1,43,42,47,40,52,42
GENE-17592,NO,1,0,0,0,0,0,0
GENE-17593,NO,1,12,27,22,11,20,20
GENE-17594,NO,1,1448,1058,1512,1644,1145,1308
GENE-17595,NO,1,0,0,0,0,0,0
GENE-17596,NO,1,0,2,1,0,1,2
GENE-17597,NO,1,1,0,0,1,0,0
GENE-17598,NO,1,0,0,0,0,0,0
GENE-17599,NO,1,0,0,0,0,0,0
GENE-17600,NO,1,0,0,0,0,0,0
GENE-17601,NO,1,77,114,132,112,90,78
GENE-17602,NO,1,0,0,0,0,0,0
GENE-17603,NO,1,0,0,0,0,0,0
GENE-17604,NO,1,0,0,0,0,0,0
GENE-17605,NO,1,0,0,0,0,0,0
GENE-17606,NO,1,2,1,6,7,4,5
GENE-17607,NO,1,186,319,185,203,235,219
GENE-17608,NO,1,0,0,0,0,0,0
GENE-17609,NO,1,0,0,0,0,0,0
GENE-17610,NO,1,22,38,38,23,38,36
GENE-17611,NO,1,0,0,0,0,0,0
GENE-17612,NO,1,71,71,73,68,48,76
GENE-17613,NO,1,0,0,0,0,0,0
GENE-17614,NO,1,0,0,0,0,0,0
GENE-17615,NO,1,0,0,0,0,0,0
GENE-17616,NO,1,772,785,715,664,951,1234
GENE-17617,NO,1,0,0,0,0,0,0
GENE-17618,NO,1,0,0,0,0,0,0
GENE-17619,NO,1,6,4,7,8,4,9
GENE-17620,NO,1,0,0,0,0,0,0
GENE-17621,NO,1,0,0,0,0,0,0
GENE-17622,NO,1,161,130,110,129,123,122
GENE-17623,NO,1,421,788,1230,693,517,299
GENE-17624,NO,1,0,0,0,0,0,0
GENE-17625,NO,1,0,0,0,0,0,0
GENE-17626,NO,1,277,132,264,216,150,282
GENE-17627,NO,1,85,74,77,92,73,129
GENE-17628,NO,1,0,0,0,0,0,0
GENE-17629,NO,1,0,0,0,0,0,0
GENE-17630,NO,1,0,0,0,0,0,0
GENE-17631,NO,1,0,0,0,0,0,0
GENE-17632,NO,1,0,0,0,0,0,0
GENE-17633,NO,1,162,155,166,150,177,175
GENE-17634,NO,1,0,0,0,0,0,0
GENE-17635,NO,1,63,99,53,90,112,133
GENE-17636,NO,1,1162,1048,1304,1221,1274,1254
GENE-17637,NO,1,15,9,14,10,13,13
GENE-17638,NO,1,9,6,8,3,14,10
GENE-17639,NO,1,3,3,2,1,1,0
GENE-17640,NO,1,0,0,0,0,0,0
GENE-17641,NO,1,0,0,0,0,2,0
GENE-17642,NO,1,0,0,0,0,0,0
GENE-17643,NO,1,0,0,0,0,0,0
GENE-17644,NO,1,93,152,98,170,96,81
GENE-17645,NO,1,0,0,0,0,0,0
GENE-17646,NO,1,0,0,0,0,0,0
GENE-17647,NO,1,0,0,0,0,0,0
GENE-17648,NO,1,15,3,30,1,18,5
GENE-17649,NO,1,0,0,0,0,0,0
GENE-17650,NO,1,0,0,0,0,0,0
GENE-17651,NO,1,0,0,0,0,0,0
GENE-17652,YES,1,0,0,0,0,0,0
GENE-17653,NO,1,0,0,0,0,0,0
GENE-17654,NO,1,0,0,0,0,0,0
GENE-17655,NO,1,0,0,0,0,0,0
GENE-17656,NO,1,0,0,0,0,0,0
GENE-17657,NO,1,7,6,4,2,5,7
GENE-17658,NO,1,0,0,0,0,0,0
GENE-17659,NO,1,561,429,611,477,564,510
GENE-17660,NO,1,0,0,0,0,0,0
GENE-17661,NO,1,0,0,0,0,0,0
GENE-17662,NO,1,0,0,0,0,0,0
GENE-17663,NO,1,0,0,0,0,0,0
GENE-17664,NO,1,3972,1845,2668,3020,2401,1819
GENE-17665,NO,1,0,0,0,0,0,0
GENE-17666,NO,1,0,0,0,0,0,0
GENE-17667,NO,1,1,1,2,1,1,2
GENE-17668,NO,1,0,0,0,0,0,0
GENE-17669,NO,1,0,0,0,0,0,0
GENE-17670,NO,1,0,0,0,0,0,0
GENE-17671,NO,1,0,0,0,0,0,0
GENE-17672,NO,1,0,0,0,0,0,0
GENE-17673,NO,1,213,198,178,241,204,237
GENE-17674,NO,1,179,126,245,214,164,131
GENE-17675,NO,1,2,0,3,1,3,2
GENE-17676,NO,1,3894,5073,4248,4109,3837,3848
GENE-17677,NO,1,0,0,0,0,0,0
GENE-17678,NO,1,51,66,61,44,59,54
GENE-17679,NO,1,0,0,0,0,0,0
GENE-17680,NO,1,20,8,11,6,6,14
GENE-17681,NO,1,0,0,0,0,0,0
GENE-17682,NO,1,0,0,0,0,0,0
GENE-17683,NO,1,0,0,0,0,0,0
GENE-17684,NO,1,0,0,0,0,0,0
GENE-17685,NO,1,462,410,469,546,425,450
GENE-17686,NO,1,0,0,0,0,0,0
GENE-17687,NO,1,714,529,742,684,807,817
GENE-17688,NO,1,0,0,0,0,0,0
GENE-17689,NO,1,13,20,11,10,10,9
GENE-17690,NO,1,0,2,0,0,1,0
GENE-17691,NO,1,0,0,0,0,0,0
GENE-17692,NO,1,52,26,34,61,32,33
GENE-17693,YES,1,0,0,0,0,0,0
GENE-17694,NO,1,111,11,44,42,44,32
GENE-17695,NO,1,1,1,2,1,1,0
GENE-17696,NO,1,0,0,0,0,0,0
GENE-17697,NO,1,0,0,0,0,0,0
GENE-17698,NO,1,0,0,0,0,0,0
GENE-17699,NO,1,0,0,0,0,0,0
GENE-17700,NO,1,0,0,0,0,0,0
GENE-17701,NO,1,0,0,0,0,0,0
GENE-17702,NO,1,0,0,0,0,0,0
GENE-17703,NO,1,13,13,16,21,6,12
GENE-17704,NO,1,0,0,0,0,0,0
GENE-17705,NO,1,126,100,123,126,84,110
GENE-17706,NO,1,0,0,0,0,0,0
GENE-17707,NO,1,0,0,0,0,0,0
GENE-17708,NO,1,575,471,468,522,456,470
GENE-17709,NO,1,0,0,0,0,0,0
GENE-17710,NO,1,114,171,155,147,104,119
GENE-17711,NO,1,50,59,45,59,36,55
GENE-17712,NO,1,0,0,0,0,0,0
GENE-17713,NO,1,0,0,0,0,0,0
GENE-17714,NO,1,483,312,369,645,351,412
GENE-17715,NO,1,0,0,0,0,0,0
GENE-17716,NO,1,0,0,0,0,0,0
GENE-17717,YES,1,0,0,0,0,0,0
GENE-17718,NO,1,0,0,0,0,0,0
GENE-17719,NO,1,0,0,0,0,0,0
GENE-17720,NO,1,0,0,0,0,0,0
GENE-17721,NO,1,0,0,0,0,0,0
GENE-17722,NO,1,10,5,10,5,1,3
GENE-17723,NO,1,51,50,50,58,71,60
GENE-17724,NO,1,0,0,0,0,0,0
GENE-17725,NO,1,3,2,3,9,2,2
GENE-17726,NO,1,0,0,0,0,0,0
GENE-17727,NO,1,2,2,0,3,0,1
GENE-17728,NO,1,0,1,1,0,0,0
GENE-17729,NO,1,5,4,4,6,2,2
GENE-17730,YES,1,0,0,0,0,0,0
GENE-17731,NO,1,0,0,0,0,0,0
GENE-17732,NO,1,0,0,0,0,0,0
GENE-17733,NO,1,0,0,0,0,0,0
GENE-17734,NO,1,0,0,0,0,0,0
GENE-17735,NO,1,662,1076,860,698,724,1176
GENE-17736,NO,1,2,5,2,1,0,2
GENE-17737,NO,1,19,21,26,14,22,12
GENE-17738,NO,1,0,0,0,0,0,0
GENE-17739,NO,1,233,205,208,239,212,227
GENE-17740,NO,1,0,0,0,0,0,0
GENE-17741,NO,1,0,0,0,0,0,0
GENE-17742,NO,1,151,97,103,123,150,116
GENE-17743,NO,1,0,0,0,0,0,0
GENE-17744,NO,1,21,32,25,37,25,45
GENE-17745,NO,1,0,0,0,0,0,0
GENE-17746,NO,1,0,0,0,0,0,0
GENE-17747,NO,1,0,0,0,0,0,0
GENE-17748,NO,1,0,0,0,0,0,0
GENE-17749,NO,1,0,0,0,0,0,0
GENE-17750,NO,1,0,0,0,0,0,0
GENE-17751,NO,1,521,621,530,481,545,549
GENE-17752,NO,1,6,7,4,1,3,4
GENE-17753,NO,1,0,0,0,0,0,0
GENE-17754,NO,1,0,0,0,0,0,0
GENE-17755,NO,1,19,12,14,20,18,18
GENE-17756,NO,1,0,0,0,0,0,0
GENE-17757,NO,1,0,0,0,0,0,0
GENE-17758,NO,1,341,429,263,250,278,310
GENE-17759,NO,1,0,0,0,0,0,0
GENE-17760,NO,1,0,0,0,0,0,0
GENE-17761,NO,1,0,0,0,0,0,0
GENE-17762,NO,1,0,0,0,0,0,0
GENE-17763,NO,1,0,0,0,0,0,0
GENE-17764,NO,1,3,3,0,6,4,3
GENE-17765,NO,1,397,366,310,310,388,484
GENE-17766,NO,1,0,0,0,0,0,0
GENE-17767,NO,1,282,211,209,209,212,235
GENE-17768,YES,1,0,0,0,0,0,0
GENE-17769,NO,1,0,0,0,0,0,0
GENE-17770,NO,1,6,4,7,3,7,4
GENE-17771,NO,1,0,0,0,0,0,0
GENE-17772,NO,1,0,0,0,0,0,0
GENE-17773,NO,1,0,0,0,0,0,0
GENE-17774,NO,1,47,44,57,77,52,67
GENE-17775,NO,1,0,0,0,0,0,0
GENE-17776,NO,1,0,0,0,0,0,0
GENE-17777,NO,1,273,222,303,326,512,341
GENE-17778,NO,1,393,399,341,492,383,391
GENE-17779,NO,1,0,0,0,0,0,0
GENE-17780,NO,1,10,9,6,12,9,8
GENE-17781,YES,1,0,0,0,0,0,0
GENE-17782,NO,1,0,0,0,0,0,0
GENE-17783,NO,1,0,0,0,0,0,0
GENE-17784,NO,1,0,0,0,0,0,0
GENE-17785,NO,1,0,0,0,0,0,0
GENE-17786,NO,1,0,0,0,0,0,0
GENE-17787,NO,1,213,209,170,144,210,187
GENE-17788,NO,1,0,0,0,0,0,0
GENE-17789,NO,1,389,507,433,751,552,655
GENE-17790,NO,1,0,0,0,0,0,0
GENE-17791,NO,1,0,0,0,0,0,0
GENE-17792,NO,1,0,0,0,0,0,0
GENE-17793,NO,1,0,0,0,0,0,0
GENE-17794,NO,1,26,29,20,17,23,26
GENE-17795,NO,1,0,0,0,0,0,0
GENE-17796,NO,1,0,0,0,0,0,0
GENE-17797,NO,1,0,0,0,0,0,0
GENE-17798,NO,1,0,0,0,0,0,0
GENE-17799,NO,1,1360,1615,1527,425,1696,874
GENE-17800,NO,1,9,6,3,7,9,9
GENE-17801,YES,1,0,0,0,0,0,0
GENE-17802,NO,1,0,0,0,0,0,0
GENE-17803,NO,1,2,1,0,2,0,1
GENE-17804,NO,1,32,30,52,25,47,27
GENE-17805,NO,1,2,6,8,2,0,2
GENE-17806,NO,1,9862,11591,10197,13377,10313,9578
GENE-17807,NO,1,0,0,0,0,0,0
GENE-17808,NO,1,0,0,0,0,0,0
GENE-17809,NO,1,47,30,23,46,34,31
GENE-17810,NO,1,0,0,0,0,0,0
GENE-17811,NO,1,186,141,190,171,194,210
GENE-17812,NO,1,45,73,87,60,73,40
GENE-17813,YES,1,0,0,0,0,0,0
GENE-17814,NO,1,0,0,0,0,0,0
GENE-17815,NO,1,2775,638,1935,917,432,2804
GENE-17816,NO,1,0,0,0,0,0,0
GENE-17817,NO,1,0,0,0,0,0,0
GENE-17818,NO,1,0,0,0,0,0,0
GENE-17819,NO,1,0,0,0,0,0,0
GENE-17820,NO,1,0,0,0,0,0,0
GENE-17821,NO,1,2285,1713,1195,1287,1420,2107
GENE-17822,NO,1,0,0,0,0,0,0
GENE-17823,YES,1,0,0,0,0,0,0
GENE-17824,NO,1,0,0,0,0,0,0
GENE-17825,NO,1,0,0,0,0,0,0
GENE-17826,NO,1,18,20,16,14,23,15
GENE-17827,NO,1,96,146,153,125,110,144
GENE-17828,NO,1,0,0,0,0,0,0
GENE-17829,NO,1,1,2,0,1,0,1
GENE-17830,NO,1,0,0,0,0,0,0
GENE-17831,NO,1,0,0,0,0,0,0
GENE-17832,NO,1,40,42,22,45,24,30
GENE-17834,NO,1,0,0,0,0,0,0
GENE-17835,NO,1,0,0,0,0,0,0
GENE-17836,NO,1,0,0,0,0,0,0
GENE-17837,NO,1,435,707,290,387,599,204
GENE-17838,NO,1,0,0,0,0,0,0
GENE-17839,NO,1,255,236,276,242,268,248
GENE-17840,NO,1,16,18,10,10,27,13
GENE-17841,NO,1,0,1,0,1,0,1
GENE-17842,NO,1,1,1,1,0,0,0
GENE-17843,NO,1,0,0,0,0,0,0
GENE-17844,YES,1,0,0,0,0,0,0
GENE-17845,NO,1,0,0,0,0,0,0
GENE-17846,NO,1,61,32,26,58,32,37
GENE-17847,NO,1,23,1528,0,5,55,330
GENE-17848,NO,1,0,0,0,0,0,0
GENE-17849,NO,1,0,58,22,8,250,1
GENE-17850,NO,1,0,0,0,0,0,0
GENE-17851,NO,1,139,181,119,135,180,189
GENE-17852,NO,1,0,0,0,0,0,0
GENE-17853,NO,1,0,0,0,0,0,0
GENE-17854,NO,1,0,0,0,0,0,0
GENE-17855,NO,1,0,0,0,0,0,0
GENE-17856,NO,1,0,0,0,0,0,0
GENE-17857,NO,1,3,5,5,0,2,2
GENE-17858,NO,1,32,46,46,58,38,44
GENE-17859,NO,1,0,0,0,0,0,0
GENE-17860,NO,1,108,122,101,100,186,94
GENE-17861,YES,1,0,0,0,0,0,0
GENE-17862,NO,1,0,0,0,0,0,0
GENE-17863,NO,1,0,0,0,0,0,0
GENE-17864,NO,1,39,58,57,74,52,43
GENE-17865,NO,1,1008,919,576,1199,892,1390
GENE-17866,NO,1,0,0,0,0,0,0
GENE-17867,NO,1,28,31,19,40,27,31
GENE-17868,NO,1,0,0,0,0,0,0
GENE-17869,NO,1,4,1,5,8,1,3
GENE-17870,NO,1,0,0,0,0,0,0
GENE-17871,NO,1,0,0,0,0,0,0
GENE-17872,NO,1,0,0,0,0,0,0
GENE-17873,NO,1,0,0,0,0,0,0
GENE-17874,NO,1,0,0,0,0,0,0
GENE-17875,NO,1,0,0,0,0,0,0
GENE-17876,NO,1,0,0,0,0,0,0
GENE-17877,NO,1,0,0,0,0,0,0
GENE-17878,NO,1,6,5,8,8,10,2
GENE-17879,NO,1,0,0,0,0,0,0
GENE-17880,NO,1,2,2,2,3,3,3
GENE-17881,NO,1,0,0,0,0,0,0
GENE-17882,NO,1,0,0,0,0,0,0
GENE-17883,NO,1,0,0,0,0,0,0
GENE-17884,NO,1,0,0,0,0,0,0
GENE-17885,NO,1,0,0,0,0,0,0
GENE-17886,NO,1,0,0,0,0,0,0
GENE-17887,NO,1,0,0,0,0,0,0
GENE-17888,NO,1,0,0,0,0,0,0
GENE-17889,NO,1,0,0,0,0,0,0
GENE-17890,YES,1,0,0,0,0,0,0
GENE-17891,NO,1,0,0,0,0,0,0
GENE-17892,NO,1,598,609,674,541,453,807
GENE-17893,NO,1,0,0,0,0,0,0
GENE-17894,NO,1,0,0,0,0,0,0
GENE-17895,NO,1,0,0,0,0,0,0
GENE-17896,NO,1,0,0,0,0,0,0
GENE-17897,NO,1,0,0,0,0,0,0
GENE-17898,NO,1,1909,2025,1984,2097,2044,2156
GENE-17899,NO,1,24,23,24,12,27,18
GENE-17900,NO,1,0,0,0,0,0,0
GENE-17901,NO,1,79,73,53,81,69,36
GENE-17902,NO,1,0,0,0,0,0,0
GENE-17903,NO,1,0,0,0,0,0,0
GENE-17904,NO,1,26,27,17,11,21,28
GENE-17905,NO,1,0,0,1,0,0,0
GENE-17906,NO,1,0,0,0,0,0,0
GENE-17907,NO,1,0,0,0,0,0,0
GENE-17908,NO,1,0,0,0,0,0,0
GENE-17909,NO,1,1179,1366,1308,1740,1370,1550
GENE-17910,NO,1,0,0,0,0,0,0
GENE-17911,YES,1,0,0,0,0,0,0
GENE-17912,NO,1,0,0,0,0,0,0
GENE-17913,NO,1,0,0,0,0,0,0
GENE-17914,NO,1,0,0,0,0,0,0
GENE-17915,NO,1,45,68,44,55,32,72
GENE-17916,NO,1,1159,637,1472,762,786,1298
GENE-17917,NO,1,0,0,2,0,1,0
GENE-17918,NO,1,0,0,0,0,0,0
GENE-17919,NO,1,0,0,0,0,0,0
GENE-17920,NO,1,29,43,26,27,29,32
GENE-17921,NO,1,0,0,0,0,0,0
GENE-17922,NO,1,0,0,0,0,0,0
GENE-17923,NO,1,0,0,0,0,0,0
GENE-17924,NO,1,0,0,0,0,0,0
GENE-17925,NO,1,0,0,0,0,0,0
GENE-17926,NO,1,0,0,0,0,0,0
GENE-17927,NO,1,0,0,0,0,0,0
GENE-17928,NO,1,0,0,0,0,0,0
GENE-17929,NO,1,89,41,99,107,106,93
GENE-17930,NO,1,2,0,1,2,2,0
GENE-17931,NO,1,0,0,0,0,0,0
GENE-17932,NO,1,0,0,0,0,0,0
GENE-17933,NO,1,0,0,0,0,0,0
GENE-17934,NO,1,17,16,15,21,14,9
GENE-17935,NO,1,0,0,0,0,0,0
GENE-17936,NO,1,0,0,0,0,0,0
GENE-17937,NO,1,0,0,0,0,0,0
GENE-17938,NO,1,9,13,12,7,7,14
GENE-17939,NO,1,0,0,0,0,0,0
GENE-17940,NO,1,0,0,0,0,0,0
GENE-17941,NO,1,2,1,1,3,4,2
GENE-17942,NO,1,45,40,51,31,31,48
GENE-17943,NO,1,0,0,0,0,0,0
GENE-17944,NO,1,0,0,0,0,0,0
GENE-17945,NO,1,0,0,0,0,0,0
GENE-17946,NO,1,61,128,9,2,37,1
GENE-17947,NO,1,62,42,50,31,33,50
GENE-17948,NO,1,0,0,0,0,0,0
GENE-17949,NO,1,6,1,1,2,3,4
GENE-17950,NO,1,1,0,3,0,0,3
GENE-17951,NO,1,0,0,0,0,0,0
GENE-17952,NO,1,0,0,0,0,0,0
GENE-17953,NO,1,0,0,0,0,0,0
GENE-17954,NO,1,403,398,419,464,403,437
GENE-17955,NO,1,0,0,0,0,0,0
GENE-17956,NO,1,0,0,0,0,0,0
GENE-17957,NO,1,0,0,0,0,0,0
GENE-17958,NO,1,11,4,3,6,8,6
GENE-17959,NO,1,0,0,0,0,0,0
GENE-17960,NO,1,0,0,0,0,0,0
GENE-17961,NO,1,0,0,0,0,0,0
GENE-17962,NO,1,0,0,0,0,0,0
GENE-17963,NO,1,57,50,38,37,43,52
GENE-17964,NO,1,0,0,0,0,0,0
GENE-17965,NO,1,0,0,0,0,0,0
